record_number,date,time,location,sample_duration_s,flow_CFM,laser_ok,flow_ok,temp_ok,rh_ok,timestamp_valid,temp_C,RH_pct,ch1_size_um,ch1_diff_counts,ch1_diff_ft3,ch1_diff_m3,ch1_diff_mass_ugm3,ch1_sum_m3,ch1_pm_ugm3,ch2_size_um,ch2_diff_counts,ch2_diff_ft3,ch2_diff_m3,ch2_diff_mass_ugm3,ch2_sum_m3,ch2_pm_ugm3,ch3_size_um,ch3_diff_counts,ch3_diff_ft3,ch3_diff_m3,ch3_diff_mass_ugm3,ch3_sum_m3,ch3_pm_ugm3,ch4_size_um,ch4_diff_counts,ch4_diff_ft3,ch4_diff_m3,ch4_diff_mass_ugm3,ch4_sum_m3,ch4_pm_ugm3,ch5_size_um,ch5_diff_counts,ch5_diff_ft3,ch5_diff_m3,ch5_diff_mass_ugm3,ch5_sum_m3,ch5_pm_ugm3,ch6_size_um,ch6_diff_counts,ch6_diff_ft3,ch6_diff_m3,ch6_diff_mass_ugm3,ch6_sum_m3,ch6_pm_ugm3,sync_time
29043,2026-08-02,21:57:04,Location 1,60.0,0.1,True,True,True,True,False,21.7,61,0.3,2049.0,20490.0,723618.0,0.06,757520.0,0.0,0.5,83.0,830.0,29312.0,0.02,33902.0,0.06,1.0,12.0,120.0,4237.0,0.03,4590.0,0.08,2.5,1.0,10.0,353.0,0.02,353.0,0.11,5.0,0.0,0.0,0.0,0.0,0.0,0.13,10.0,0.0,0.0,0.0,0.0,0.0,0.13,2026-08-02T21:57:06.229210
29044,2026-08-02,21:59:04,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,2042.0,20419.0,721117.0,0.06,764200.0,0.0,0.5,113.0,1129.0,39905.0,0.02,43083.0,0.06,1.0,9.0,89.0,3178.0,0.02,3178.0,0.08,2.5,0.0,0.0,0.0,0.0,0.0,0.1,5.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.1,2026-08-02T21:59:07.321470
29045,2026-08-02,22:01:04,Location 1,60.0,0.1,True,True,True,True,False,21.5,61,0.3,1894.0,18941.0,668899.0,0.06,700683.0,0.0,0.5,83.0,830.0,29312.0,0.02,31784.0,0.06,1.0,6.0,60.0,2119.0,0.01,2472.0,0.08,2.5,1.0,10.0,353.0,0.02,353.0,0.09,5.0,0.0,0.0,0.0,0.0,0.0,0.11,10.0,0.0,0.0,0.0,0.0,0.0,0.11,2026-08-02T22:01:08.408759
29046,2026-08-02,22:03:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,2245.0,22455.0,793005.0,0.07,834685.0,0.0,0.5,111.0,1110.0,39208.0,0.02,41680.0,0.07,1.0,7.0,70.0,2472.0,0.02,2472.0,0.09,2.5,0.0,0.0,0.0,0.0,0.0,0.11,5.0,0.0,0.0,0.0,0.0,0.0,0.11,10.0,0.0,0.0,0.0,0.0,0.0,0.11,2026-08-02T22:03:09.511599
29047,2026-08-02,22:05:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,62,0.3,2317.0,23173.0,818351.0,0.07,856495.0,0.0,0.5,104.0,1040.0,36732.0,0.02,38144.0,0.07,1.0,4.0,40.0,1412.0,0.01,1412.0,0.09,2.5,0.0,0.0,0.0,0.0,0.0,0.1,5.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.1,2026-08-02T22:05:10.607288
29048,2026-08-02,22:07:03,Location 1,60.0,0.1,True,True,True,True,False,21.4,62,0.3,1384.0,13839.0,488737.0,0.04,505687.0,0.0,0.5,45.0,449.0,15891.0,0.01,16950.0,0.04,1.0,3.0,29.0,1059.0,0.01,1059.0,0.05,2.5,0.0,0.0,0.0,0.0,0.0,0.06,5.0,0.0,0.0,0.0,0.0,0.0,0.06,10.0,0.0,0.0,0.0,0.0,0.0,0.06,2026-08-02T22:07:06.703799
29049,2026-08-02,22:09:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,61,0.3,996.0,9960.0,351742.0,0.03,371871.0,0.0,0.5,54.0,540.0,19070.0,0.01,20129.0,0.03,1.0,3.0,30.0,1059.0,0.01,1059.0,0.04,2.5,0.0,0.0,0.0,0.0,0.0,0.05,5.0,0.0,0.0,0.0,0.0,0.0,0.05,10.0,0.0,0.0,0.0,0.0,0.0,0.05,2026-08-02T22:09:07.803494
29050,2026-08-02,22:11:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,1467.0,14672.0,518136.0,0.04,545684.0,0.0,0.5,70.0,700.0,24723.0,0.01,27548.0,0.04,1.0,8.0,80.0,2825.0,0.02,2825.0,0.05,2.5,0.0,0.0,0.0,0.0,0.0,0.07,5.0,0.0,0.0,0.0,0.0,0.0,0.07,10.0,0.0,0.0,0.0,0.0,0.0,0.07,2026-08-02T22:11:08.895008
29051,2026-08-02,22:13:03,Location 1,60.0,0.1,True,True,True,True,False,21.4,62,0.3,1606.0,16061.0,567220.0,0.05,596180.0,0.0,0.5,77.0,770.0,27195.0,0.02,28960.0,0.05,1.0,5.0,50.0,1765.0,0.01,1765.0,0.07,2.5,0.0,0.0,0.0,0.0,0.0,0.08,5.0,0.0,0.0,0.0,0.0,0.0,0.08,10.0,0.0,0.0,0.0,0.0,0.0,0.08,2026-08-02T22:13:04.994587
29052,2026-08-02,22:15:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,62,0.3,1323.0,13230.0,467223.0,0.04,491236.0,0.0,0.5,64.0,640.0,22601.0,0.01,24013.0,0.04,1.0,4.0,40.0,1412.0,0.01,1412.0,0.05,2.5,0.0,0.0,0.0,0.0,0.0,0.06,5.0,0.0,0.0,0.0,0.0,0.0,0.06,10.0,0.0,0.0,0.0,0.0,0.0,0.06,2026-08-02T22:15:06.106800
29053,2026-08-02,22:17:04,Location 1,60.0,0.1,True,True,True,True,False,21.5,62,0.3,878.0,8780.0,310066.0,0.03,326310.0,0.0,0.5,42.0,420.0,14832.0,0.01,16244.0,0.03,1.0,4.0,40.0,1412.0,0.01,1412.0,0.04,2.5,0.0,0.0,0.0,0.0,0.0,0.05,5.0,0.0,0.0,0.0,0.0,0.0,0.05,10.0,0.0,0.0,0.0,0.0,0.0,0.05,2026-08-02T22:17:07.201175
29054,2026-08-02,22:19:04,Location 1,60.0,0.1,True,True,True,True,False,21.4,62,0.3,1343.0,13430.0,474310.0,0.04,496206.0,0.0,0.5,55.0,550.0,19424.0,0.01,21896.0,0.04,1.0,6.0,60.0,2119.0,0.01,2472.0,0.05,2.5,1.0,10.0,353.0,0.02,353.0,0.06,5.0,0.0,0.0,0.0,0.0,0.0,0.08,10.0,0.0,0.0,0.0,0.0,0.0,0.08,2026-08-02T22:19:08.889513
29055,2026-08-02,22:21:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,62,0.3,1213.0,12131.0,428410.0,0.04,447128.0,0.0,0.5,46.0,460.0,16246.0,0.01,18718.0,0.04,1.0,7.0,70.0,2472.0,0.02,2472.0,0.05,2.5,0.0,0.0,0.0,0.0,0.0,0.07,5.0,0.0,0.0,0.0,0.0,0.0,0.07,10.0,0.0,0.0,0.0,0.0,0.0,0.07,2026-08-02T22:21:04.995908
29056,2026-08-02,22:23:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,1241.0,12409.0,438238.0,0.04,457660.0,0.0,0.5,54.0,539.0,19069.0,0.01,19422.0,0.04,1.0,1.0,9.0,353.0,0.0,353.0,0.05,2.5,0.0,0.0,0.0,0.0,0.0,0.05,5.0,0.0,0.0,0.0,0.0,0.0,0.05,10.0,0.0,0.0,0.0,0.0,0.0,0.05,2026-08-02T22:23:06.122870
29057,2026-08-02,22:25:04,Location 1,60.0,0.1,True,True,True,True,False,21.4,62,0.3,1284.0,12841.0,453496.0,0.04,474686.0,0.0,0.5,56.0,560.0,19778.0,0.01,21190.0,0.04,1.0,4.0,40.0,1412.0,0.01,1412.0,0.05,2.5,0.0,0.0,0.0,0.0,0.0,0.06,5.0,0.0,0.0,0.0,0.0,0.0,0.06,10.0,0.0,0.0,0.0,0.0,0.0,0.06,2026-08-02T22:25:07.218205
29058,2026-08-02,22:27:04,Location 1,60.0,0.1,True,True,True,True,False,21.4,62,0.3,1007.0,10070.0,355620.0,0.03,369745.0,0.0,0.5,39.0,390.0,13772.0,0.01,14125.0,0.03,1.0,1.0,10.0,353.0,0.0,353.0,0.04,2.5,0.0,0.0,0.0,0.0,0.0,0.04,5.0,0.0,0.0,0.0,0.0,0.0,0.04,10.0,0.0,0.0,0.0,0.0,0.0,0.04,2026-08-02T22:27:08.885969
29059,2026-08-02,22:29:03,Location 1,60.0,0.1,True,True,True,True,False,21.4,62,0.3,1046.0,10458.0,369345.0,0.03,386646.0,0.0,0.5,44.0,439.0,15536.0,0.01,17301.0,0.03,1.0,5.0,49.0,1765.0,0.01,1765.0,0.04,2.5,0.0,0.0,0.0,0.0,0.0,0.05,5.0,0.0,0.0,0.0,0.0,0.0,0.05,10.0,0.0,0.0,0.0,0.0,0.0,0.05,2026-08-02T22:29:05.559453
29060,2026-08-02,22:31:03,Location 1,60.0,0.1,True,True,True,True,False,21.3,62,0.3,717.0,7171.0,253241.0,0.02,262070.0,0.0,0.5,25.0,250.0,8829.0,0.0,8829.0,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.02,2.5,0.0,0.0,0.0,0.0,0.0,0.02,5.0,0.0,0.0,0.0,0.0,0.0,0.02,10.0,0.0,0.0,0.0,0.0,0.0,0.02,2026-08-02T22:31:06.663163
29061,2026-08-02,22:33:03,Location 1,60.0,0.1,True,True,True,True,False,21.4,62,0.3,1350.0,13499.0,476717.0,0.04,493666.0,0.0,0.5,44.0,439.0,15537.0,0.01,16949.0,0.04,1.0,4.0,39.0,1412.0,0.01,1412.0,0.05,2.5,0.0,0.0,0.0,0.0,0.0,0.06,5.0,0.0,0.0,0.0,0.0,0.0,0.06,10.0,0.0,0.0,0.0,0.0,0.0,0.06,2026-08-02T22:33:07.759686
29062,2026-08-02,22:35:03,Location 1,60.0,0.1,True,True,True,True,False,21.3,62,0.3,1244.0,12441.0,439381.0,0.04,467636.0,0.0,0.5,76.0,760.0,26843.0,0.01,28255.0,0.04,1.0,4.0,40.0,1412.0,0.01,1412.0,0.05,2.5,0.0,0.0,0.0,0.0,0.0,0.06,5.0,0.0,0.0,0.0,0.0,0.0,0.06,10.0,0.0,0.0,0.0,0.0,0.0,0.06,2026-08-02T22:35:09.442360
29063,2026-08-02,22:37:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,62,0.3,1276.0,12760.0,450644.0,0.04,466888.0,0.0,0.5,41.0,410.0,14479.0,0.01,16244.0,0.04,1.0,5.0,50.0,1765.0,0.01,1765.0,0.05,2.5,0.0,0.0,0.0,0.0,0.0,0.06,5.0,0.0,0.0,0.0,0.0,0.0,0.06,10.0,0.0,0.0,0.0,0.0,0.0,0.06,2026-08-02T22:37:06.129815
29064,2026-08-02,22:39:04,Location 1,60.0,0.1,True,True,True,True,False,21.4,62,0.3,1384.0,13841.0,488795.0,0.04,514576.0,0.0,0.5,66.0,660.0,23309.0,0.01,25781.0,0.04,1.0,7.0,70.0,2472.0,0.02,2472.0,0.05,2.5,0.0,0.0,0.0,0.0,0.0,0.07,5.0,0.0,0.0,0.0,0.0,0.0,0.07,10.0,0.0,0.0,0.0,0.0,0.0,0.07,2026-08-02T22:39:07.229148
29065,2026-08-02,22:41:04,Location 1,60.0,0.1,True,True,True,True,False,21.5,62,0.3,1234.0,12341.0,435842.0,0.04,458092.0,0.0,0.5,52.0,520.0,18366.0,0.01,22250.0,0.04,1.0,9.0,90.0,3178.0,0.02,3884.0,0.05,2.5,2.0,20.0,706.0,0.05,706.0,0.07,5.0,0.0,0.0,0.0,0.0,0.0,0.12,10.0,0.0,0.0,0.0,0.0,0.0,0.12,2026-08-02T22:41:08.323983
29066,2026-08-02,22:43:04,Location 1,60.0,0.1,True,True,True,True,False,21.6,62,0.3,1793.0,17932.0,633277.0,0.05,667536.0,0.0,0.5,91.0,910.0,32140.0,0.02,34259.0,0.05,1.0,6.0,60.0,2119.0,0.01,2119.0,0.07,2.5,0.0,0.0,0.0,0.0,0.0,0.08,5.0,0.0,0.0,0.0,0.0,0.0,0.08,10.0,0.0,0.0,0.0,0.0,0.0,0.08,2026-08-02T22:43:09.429738
29067,2026-08-02,22:45:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,62,0.3,1957.0,19572.0,691208.0,0.06,721229.0,0.0,0.5,72.0,720.0,25430.0,0.01,30021.0,0.06,1.0,12.0,120.0,4238.0,0.03,4591.0,0.07,2.5,1.0,10.0,353.0,0.02,353.0,0.1,5.0,0.0,0.0,0.0,0.0,0.0,0.12,10.0,0.0,0.0,0.0,0.0,0.0,0.12,2026-08-02T22:45:10.564827
29068,2026-08-02,22:47:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,2162.0,21621.0,763557.0,0.06,800286.0,0.0,0.5,95.0,950.0,33551.0,0.02,36729.0,0.06,1.0,9.0,90.0,3178.0,0.02,3178.0,0.08,2.5,0.0,0.0,0.0,0.0,0.0,0.1,5.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.1,2026-08-02T22:47:07.245338
29069,2026-08-02,22:49:04,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,2232.0,22322.0,788301.0,0.07,828563.0,0.0,0.5,107.0,1070.0,37790.0,0.02,40262.0,0.07,1.0,7.0,70.0,2472.0,0.02,2472.0,0.09,2.5,0.0,0.0,0.0,0.0,0.0,0.11,5.0,0.0,0.0,0.0,0.0,0.0,0.11,10.0,0.0,0.0,0.0,0.0,0.0,0.11,2026-08-02T22:49:08.349426
29070,2026-08-02,22:51:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,2556.0,25559.0,902619.0,0.08,952763.0,0.0,0.5,128.0,1279.0,45201.0,0.02,50144.0,0.08,1.0,12.0,119.0,4237.0,0.03,4943.0,0.1,2.5,2.0,19.0,706.0,0.05,706.0,0.13,5.0,0.0,0.0,0.0,0.0,0.0,0.18,10.0,0.0,0.0,0.0,0.0,0.0,0.18,2026-08-02T22:51:09.449691
29071,2026-08-02,22:53:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,62,0.3,1985.0,19853.0,701102.0,0.06,733949.0,0.0,0.5,85.0,850.0,30022.0,0.02,32847.0,0.06,1.0,8.0,80.0,2825.0,0.02,2825.0,0.08,2.5,0.0,0.0,0.0,0.0,0.0,0.1,5.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.1,2026-08-02T22:53:10.557448
29072,2026-08-02,22:55:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,61,0.3,1979.0,19792.0,698972.0,0.06,732524.0,0.0,0.5,85.0,850.0,30021.0,0.02,33552.0,0.06,1.0,10.0,100.0,3531.0,0.02,3531.0,0.08,2.5,0.0,0.0,0.0,0.0,0.0,0.1,5.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.1,2026-08-02T22:55:06.652309
29073,2026-08-02,22:57:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,61,0.3,2096.0,20960.0,740226.0,0.06,779779.0,0.0,0.5,97.0,970.0,34256.0,0.02,39553.0,0.06,1.0,15.0,150.0,5297.0,0.04,5297.0,0.08,2.5,0.0,0.0,0.0,0.0,0.0,0.12,5.0,0.0,0.0,0.0,0.0,0.0,0.12,10.0,0.0,0.0,0.0,0.0,0.0,0.12,2026-08-02T22:57:07.826625
29074,2026-08-02,22:59:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,61,0.3,2088.0,20881.0,737412.0,0.06,780850.0,0.0,0.5,118.0,1180.0,41673.0,0.02,43438.0,0.06,1.0,5.0,50.0,1765.0,0.01,1765.0,0.08,2.5,0.0,0.0,0.0,0.0,0.0,0.09,5.0,0.0,0.0,0.0,0.0,0.0,0.09,10.0,0.0,0.0,0.0,0.0,0.0,0.09,2026-08-02T22:59:08.914619
29075,2026-08-02,23:01:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,61,0.3,2815.0,28150.0,994140.0,0.08,1048172.0,0.0,0.5,141.0,1410.0,49795.0,0.03,54032.0,0.08,1.0,11.0,110.0,3884.0,0.03,4237.0,0.11,2.5,1.0,10.0,353.0,0.02,353.0,0.14,5.0,0.0,0.0,0.0,0.0,0.0,0.16,10.0,0.0,0.0,0.0,0.0,0.0,0.16,2026-08-02T23:01:05.014312
29076,2026-08-02,23:03:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,61,0.3,2950.0,29499.0,1041765.0,0.09,1096500.0,0.0,0.5,141.0,1409.0,49792.0,0.03,54735.0,0.09,1.0,14.0,139.0,4943.0,0.03,4943.0,0.12,2.5,0.0,0.0,0.0,0.0,0.0,0.15,5.0,0.0,0.0,0.0,0.0,0.0,0.15,10.0,0.0,0.0,0.0,0.0,0.0,0.15,2026-08-02T23:03:06.108357
29077,2026-08-02,23:05:04,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,2428.0,24280.0,857454.0,0.07,894887.0,0.0,0.5,97.0,970.0,34255.0,0.02,37433.0,0.07,1.0,7.0,70.0,2472.0,0.02,3178.0,0.09,2.5,2.0,20.0,706.0,0.05,706.0,0.11,5.0,0.0,0.0,0.0,0.0,0.0,0.16,10.0,0.0,0.0,0.0,0.0,0.0,0.16,2026-08-02T23:05:07.783526
29078,2026-08-02,23:07:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,1999.0,19992.0,706040.0,0.06,737827.0,0.0,0.5,84.0,840.0,29668.0,0.02,31787.0,0.06,1.0,6.0,60.0,2119.0,0.01,2119.0,0.08,2.5,0.0,0.0,0.0,0.0,0.0,0.09,5.0,0.0,0.0,0.0,0.0,0.0,0.09,10.0,0.0,0.0,0.0,0.0,0.0,0.09,2026-08-02T23:07:08.879666
29079,2026-08-02,23:09:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,61,0.3,1898.0,18980.0,670305.0,0.06,700322.0,0.0,0.5,79.0,790.0,27899.0,0.02,30017.0,0.06,1.0,6.0,60.0,2118.0,0.01,2118.0,0.08,2.5,0.0,0.0,0.0,0.0,0.0,0.09,5.0,0.0,0.0,0.0,0.0,0.0,0.09,10.0,0.0,0.0,0.0,0.0,0.0,0.09,2026-08-02T23:09:04.971117
29080,2026-08-02,23:11:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,3163.0,31629.0,1116994.0,0.09,1167492.0,0.0,0.5,137.0,1369.0,48380.0,0.03,50498.0,0.09,1.0,5.0,49.0,1765.0,0.01,2118.0,0.12,2.5,0.0,0.0,0.0,0.0,353.0,0.13,5.0,1.0,9.0,353.0,0.2,353.0,0.13,10.0,0.0,0.0,0.0,0.0,0.0,0.33,2026-08-02T23:11:06.092778
29081,2026-08-02,23:13:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,62,0.3,2561.0,25612.0,904498.0,0.08,948644.0,0.0,0.5,114.0,1140.0,40262.0,0.02,44146.0,0.08,1.0,9.0,90.0,3178.0,0.02,3884.0,0.1,2.5,2.0,20.0,706.0,0.05,706.0,0.12,5.0,0.0,0.0,0.0,0.0,0.0,0.17,10.0,0.0,0.0,0.0,0.0,0.0,0.17,2026-08-02T23:13:07.181667
29082,2026-08-02,23:15:04,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,1720.0,17201.0,607450.0,0.05,637115.0,0.0,0.5,79.0,790.0,27900.0,0.02,29665.0,0.05,1.0,5.0,50.0,1765.0,0.01,1765.0,0.07,2.5,0.0,0.0,0.0,0.0,0.0,0.08,5.0,0.0,0.0,0.0,0.0,0.0,0.08,10.0,0.0,0.0,0.0,0.0,0.0,0.08,2026-08-02T23:15:08.294648
29083,2026-08-02,23:17:04,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,1446.0,14459.0,510647.0,0.04,539604.0,0.0,0.5,76.0,759.0,26839.0,0.01,28957.0,0.04,1.0,6.0,59.0,2118.0,0.01,2118.0,0.05,2.5,0.0,0.0,0.0,0.0,0.0,0.06,5.0,0.0,0.0,0.0,0.0,0.0,0.06,10.0,0.0,0.0,0.0,0.0,0.0,0.06,2026-08-02T23:17:09.396311
29084,2026-08-02,23:19:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,62,0.3,1338.0,13381.0,472580.0,0.04,493065.0,0.0,0.5,52.0,520.0,18366.0,0.01,20485.0,0.04,1.0,6.0,60.0,2119.0,0.01,2119.0,0.05,2.5,0.0,0.0,0.0,0.0,0.0,0.06,5.0,0.0,0.0,0.0,0.0,0.0,0.06,10.0,0.0,0.0,0.0,0.0,0.0,0.06,2026-08-02T23:19:06.091409
29085,2026-08-02,23:21:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,1542.0,15420.0,544579.0,0.05,576363.0,0.0,0.5,86.0,860.0,30372.0,0.02,31784.0,0.05,1.0,4.0,40.0,1412.0,0.01,1412.0,0.07,2.5,0.0,0.0,0.0,0.0,0.0,0.08,5.0,0.0,0.0,0.0,0.0,0.0,0.08,10.0,0.0,0.0,0.0,0.0,0.0,0.08,2026-08-02T23:21:07.185526
29086,2026-08-02,23:23:04,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,2000.0,20001.0,706341.0,0.06,745542.0,0.0,0.5,104.0,1040.0,36729.0,0.02,39201.0,0.06,1.0,7.0,70.0,2472.0,0.02,2472.0,0.08,2.5,0.0,0.0,0.0,0.0,0.0,0.1,5.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.1,2026-08-02T23:23:08.723480
29087,2026-08-02,23:25:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,62,0.3,1496.0,14960.0,528319.0,0.04,557277.0,0.0,0.5,79.0,790.0,27899.0,0.02,28958.0,0.04,1.0,3.0,30.0,1059.0,0.01,1059.0,0.06,2.5,0.0,0.0,0.0,0.0,0.0,0.07,5.0,0.0,0.0,0.0,0.0,0.0,0.07,10.0,0.0,0.0,0.0,0.0,0.0,0.07,2026-08-02T23:25:04.818212
29088,2026-08-02,23:27:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,61,0.3,2318.0,23181.0,818632.0,0.07,865248.0,0.0,0.5,120.0,1200.0,42379.0,0.02,46616.0,0.07,1.0,11.0,110.0,3884.0,0.03,4237.0,0.09,2.5,1.0,10.0,353.0,0.02,353.0,0.12,5.0,0.0,0.0,0.0,0.0,0.0,0.14,10.0,0.0,0.0,0.0,0.0,0.0,0.14,2026-08-02T23:27:06.505882
29089,2026-08-02,23:29:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,2238.0,22382.0,790419.0,0.07,836685.0,0.0,0.5,118.0,1180.0,41675.0,0.02,46266.0,0.07,1.0,13.0,130.0,4591.0,0.03,4591.0,0.09,2.5,0.0,0.0,0.0,0.0,0.0,0.12,5.0,0.0,0.0,0.0,0.0,0.0,0.12,10.0,0.0,0.0,0.0,0.0,0.0,0.12,2026-08-02T23:29:07.607605
29090,2026-08-02,23:31:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,1684.0,16839.0,594696.0,0.05,625772.0,0.0,0.5,81.0,809.0,28604.0,0.02,31076.0,0.05,1.0,7.0,69.0,2472.0,0.02,2472.0,0.07,2.5,0.0,0.0,0.0,0.0,0.0,0.09,5.0,0.0,0.0,0.0,0.0,0.0,0.09,10.0,0.0,0.0,0.0,0.0,0.0,0.09,2026-08-02T23:31:08.720242
29091,2026-08-02,23:33:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,61,0.3,1787.0,17866.0,630965.0,0.05,667685.0,0.0,0.5,97.0,969.0,34249.0,0.02,36720.0,0.05,1.0,6.0,59.0,2118.0,0.01,2471.0,0.07,2.5,1.0,9.0,353.0,0.02,353.0,0.08,5.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.1,2026-08-02T23:33:05.393577
29092,2026-08-02,23:35:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,2605.0,26052.0,920045.0,0.08,968430.0,0.0,0.5,128.0,1280.0,45207.0,0.02,48385.0,0.08,1.0,8.0,80.0,2825.0,0.02,3178.0,0.1,2.5,1.0,10.0,353.0,0.02,353.0,0.12,5.0,0.0,0.0,0.0,0.0,0.0,0.14,10.0,0.0,0.0,0.0,0.0,0.0,0.14,2026-08-02T23:35:06.501197
29093,2026-08-02,23:37:03,Location 1,60.0,0.1,True,True,True,True,False,21.7,61,0.3,2933.0,29332.0,1035874.0,0.09,1089203.0,0.0,0.5,141.0,1410.0,49798.0,0.03,53329.0,0.09,1.0,9.0,90.0,3178.0,0.02,3531.0,0.12,2.5,1.0,10.0,353.0,0.02,353.0,0.14,5.0,0.0,0.0,0.0,0.0,0.0,0.16,10.0,0.0,0.0,0.0,0.0,0.0,0.16,2026-08-02T23:37:08.172874
29094,2026-08-02,23:39:04,Location 1,60.0,0.1,True,True,True,True,False,21.7,61,0.3,2350.0,23503.0,830008.0,0.07,876982.0,0.0,0.5,127.0,1270.0,44855.0,0.02,46974.0,0.07,1.0,6.0,60.0,2119.0,0.01,2119.0,0.09,2.5,0.0,0.0,0.0,0.0,0.0,0.1,5.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.1,2026-08-02T23:39:04.867427
29095,2026-08-02,23:41:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,62,0.3,1976.0,19758.0,697772.0,0.06,736261.0,0.0,0.5,103.0,1029.0,36371.0,0.02,38489.0,0.06,1.0,5.0,49.0,1765.0,0.01,2118.0,0.08,2.5,1.0,9.0,353.0,0.02,353.0,0.09,5.0,0.0,0.0,0.0,0.0,0.0,0.11,10.0,0.0,0.0,0.0,0.0,0.0,0.11,2026-08-02T23:41:06.546006
29096,2026-08-02,23:43:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,1673.0,16731.0,590858.0,0.05,627940.0,0.0,0.5,98.0,980.0,34610.0,0.02,37082.0,0.05,1.0,6.0,60.0,2119.0,0.01,2472.0,0.07,2.5,1.0,10.0,353.0,0.02,353.0,0.08,5.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0,0.0,0.0,0.0,0.0,0.0,0.1,2026-08-02T23:43:07.646067
29097,2026-08-02,23:45:03,Location 1,60.0,0.1,True,True,True,True,False,21.5,62,0.3,1448.0,14480.0,511378.0,0.04,538217.0,0.0,0.5,71.0,710.0,25074.0,0.01,26839.0,0.04,1.0,5.0,50.0,1765.0,0.01,1765.0,0.05,2.5,0.0,0.0,0.0,0.0,0.0,0.06,5.0,0.0,0.0,0.0,0.0,0.0,0.06,10.0,0.0,0.0,0.0,0.0,0.0,0.06,2026-08-02T23:45:08.759414
29098,2026-08-02,23:47:03,Location 1,60.0,0.1,True,True,True,True,False,21.6,61,0.3,1365.0,13652.0,482123.0,0.04,512851.0,0.0,0.5,81.0,810.0,28609.0,0.02,30728.0,0.04,1.0,6.0,60.0,2119.0,0.01,2119.0,0.06,2.5,0.0,0.0,0.0,0.0,0.0,0.07,5.0,0.0,0.0,0.0,0.0,0.0,0.07,10.0,0.0,0.0,0.0,0.0,0.0,0.07,2026-08-02T23:47:04.880242
